reply_uri,reply_cid,original_post_uri,original_post_text,original_post_author_handle,reply_text,reply_created_at,reply_reply_count,reply_repost_count,reply_like_count,reply_indexed_at,reply_author_handle,reply_author_display_name,reply_author_did,palavras_encontradas,contagem_palavras
at://did:plc:rcnxpvu2hr32j2zn4xopgpvk/app.bsky.feed.post/3l4maqw3md325,bafyreidezp7ntlx2ewx6k4zccoswut3fqcyu3boakh4f3xmocsmdmmqdfm,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4makkw6g22y,"Alguém de Minas Gerais por aqui? Governo federal está trabalhando por Minas.

- Duplicação da BR-381 de BH a Caeté
- 5  Policlínicas e uma nova maternidade
- 8 novos Institutos Federais
- 2,2 mil Mais Médicos trabalhando
- 86,2 mil famílias no Minha Casa, Minha Vida. 
- 1,3 mil obras pelo estado",lula.com.br,Vergonha,2024-09-20T19:02:20Z,0,0,3,2024-09-20T19:02:20Z,lobosolitariobr.bsky.social,Lobo Solitário,did:plc:rcnxpvu2hr32j2zn4xopgpvk,Vergonha,1
at://did:plc:yliz2ri2rxjg7gudno27q76d/app.bsky.feed.post/3l4k5jkn2uc2w,bafyreiemnbnlo4jfstuqwwfw3fhgvcqzlxv23nvtyibkzfsmb56mak5i5u,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4k36fkh3j2u,"Hoje, 19 de setembro, é dia de celebrarmos um dos maiores brasileiros do século 20. Se estivesse vivo, Paulo Freire faria103 anos. Educador genial, patrono da Educação Brasileira, Paulo Freire é doutor honoris causa de meia centena de universidades do Brasil e do exterior.",lula.com.br,"Vão tomar no olho do seu cu, vc e o Paulo freire.  Vagabundo, ladrão, cachaceiro e marido de vagabunda",2024-09-19T22:59:12Z,0,0,1,2024-09-19T22:59:12Z,wallacyroberto.bsky.social,W,did:plc:yliz2ri2rxjg7gudno27q76d,Vagabundo,1
at://did:plc:uzaxfrhxr2aeoil6oyurmhvp/app.bsky.feed.post/3l4k4cgncby2h,bafyreifgu5dec6e64mwpbpsjud6k5ac76oijo72ojdcyyrqcilsr5lsr6a,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4k36fkh3j2u,"Hoje, 19 de setembro, é dia de celebrarmos um dos maiores brasileiros do século 20. Se estivesse vivo, Paulo Freire faria103 anos. Educador genial, patrono da Educação Brasileira, Paulo Freire é doutor honoris causa de meia centena de universidades do Brasil e do exterior.",lula.com.br,Ladrão,2024-09-19T22:37:19Z,0,0,2,2024-09-19T22:37:19Z,felipealvesps.bsky.social,FP,did:plc:uzaxfrhxr2aeoil6oyurmhvp,Ladrão,1
at://did:plc:q6erovh53sdrinhahujlsklj/app.bsky.feed.post/3l4k7wl3pk22x,bafyreibeooe6pr47gqv526g3wcwrmhxsbmb5nku5f3sqwhymqikrfhiwky,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4k36fkh3j2u,"Hoje, 19 de setembro, é dia de celebrarmos um dos maiores brasileiros do século 20. Se estivesse vivo, Paulo Freire faria103 anos. Educador genial, patrono da Educação Brasileira, Paulo Freire é doutor honoris causa de meia centena de universidades do Brasil e do exterior.",lula.com.br,"Vergonha! Ele foi um verme, destruiu a educação brasileira e só é abraçado por canalha e bandido. Não passou de um instrumento da esquerda. Deve ser esquecido no lixo da história.",2024-09-19T23:42:17Z,0,0,1,2024-09-19T23:42:17Z,andreguerra1389.bsky.social,NA,did:plc:q6erovh53sdrinhahujlsklj,Vergonha,1
at://did:plc:maliqiqizhkaeywk7vmpoou5/app.bsky.feed.post/3l4mk2xf3b22i,bafyreic7zmn62n4rezesaarzm2w3skikfnrhdgvpkzq4y63xnmxuixs4xi,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4k36fkh3j2u,"Hoje, 19 de setembro, é dia de celebrarmos um dos maiores brasileiros do século 20. Se estivesse vivo, Paulo Freire faria103 anos. Educador genial, patrono da Educação Brasileira, Paulo Freire é doutor honoris causa de meia centena de universidades do Brasil e do exterior.",lula.com.br,"Péssimo dos péssimos, ele é o paindesssa educação falida que temos no Brasil.",2024-09-20T21:49:01Z,0,0,0,2024-09-20T21:49:01Z,robson10101.bsky.social,Robson,did:plc:maliqiqizhkaeywk7vmpoou5,Péssimo,1
at://did:plc:m6xxzouk5h7dumtgwf25mimi/app.bsky.feed.post/3l4k7xqnvbc24,bafyreic55orcpn2lioz5t6xwf7enoxgu77ukz623umw7ffh2qc7vohfpqy,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4k36fkh3j2u,"Hoje, 19 de setembro, é dia de celebrarmos um dos maiores brasileiros do século 20. Se estivesse vivo, Paulo Freire faria103 anos. Educador genial, patrono da Educação Brasileira, Paulo Freire é doutor honoris causa de meia centena de universidades do Brasil e do exterior.",lula.com.br,"Calado, Lula",2024-09-19T23:42:56Z,0,0,1,2024-09-19T23:42:56Z,nandinnn.bsky.social,nandin gostoso,did:plc:m6xxzouk5h7dumtgwf25mimi,Calado,1
at://did:plc:ggxzdcshzr5fokijxheyoxtr/app.bsky.feed.post/3l4kgeqw2gs2k,bafyreidaaz3dbxywdvt4ygxejjlvjygi2uipn6wc75tjl6yifdkfagxck4,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4k36fkh3j2u,"Hoje, 19 de setembro, é dia de celebrarmos um dos maiores brasileiros do século 20. Se estivesse vivo, Paulo Freire faria103 anos. Educador genial, patrono da Educação Brasileira, Paulo Freire é doutor honoris causa de meia centena de universidades do Brasil e do exterior.",lula.com.br,Bandido ladrão corrupto desgraçado Fdp maldito praga dos inferno praga de governo,2024-09-20T01:37:35Z,0,0,1,2024-09-20T01:37:35Z,natansilva05.bsky.social,Natan Silva,did:plc:ggxzdcshzr5fokijxheyoxtr,Bandido,1
at://did:plc:e2wayw6tb2ogqbgbmleghmwt/app.bsky.feed.post/3l4k62fogk22e,bafyreiekflwxl6mhwlsogzthbpq44w7fjk3tkjnjdimfbo4qxzeuv4awuy,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4k36fkh3j2u,"Hoje, 19 de setembro, é dia de celebrarmos um dos maiores brasileiros do século 20. Se estivesse vivo, Paulo Freire faria103 anos. Educador genial, patrono da Educação Brasileira, Paulo Freire é doutor honoris causa de meia centena de universidades do Brasil e do exterior.",lula.com.br,Verdade Presidente !,2024-09-19T23:08:38Z,0,0,1,2024-09-19T23:08:38Z,perrod.bsky.social,Marcelo Persichini Rodrigues,did:plc:e2wayw6tb2ogqbgbmleghmwt,Verdade,1
at://did:plc:7slswsw7yx5jw245aylohqb7/app.bsky.feed.post/3l4kedljxok2c,bafyreidqmxt6xydmjacrdf5vixxkir7vweazf26am3x6hhfahhylbhs6ru,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4k36fkh3j2u,"Hoje, 19 de setembro, é dia de celebrarmos um dos maiores brasileiros do século 20. Se estivesse vivo, Paulo Freire faria103 anos. Educador genial, patrono da Educação Brasileira, Paulo Freire é doutor honoris causa de meia centena de universidades do Brasil e do exterior.",lula.com.br,Lovito Casual Bolsa Feminina Pequena de Ombro de Patchwork com Corrente LNA32135 (Off White/Preto). Compre na Shopee agora! s.shopee.com.br/3L8BsMVteL,2024-09-20T01:01:08Z,0,0,1,2024-09-20T01:01:08Z,aanasoares.bsky.social,Ofertas da Caca,did:plc:7slswsw7yx5jw245aylohqb7,Preto,1
at://did:plc:7slswsw7yx5jw245aylohqb7/app.bsky.feed.post/3l4ke7t4bd224,bafyreie7deihratih52ylb66ieo773lbz7dfklmwevfnit6u4gwp2kwr4u,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4k36fkh3j2u,"Hoje, 19 de setembro, é dia de celebrarmos um dos maiores brasileiros do século 20. Se estivesse vivo, Paulo Freire faria103 anos. Educador genial, patrono da Educação Brasileira, Paulo Freire é doutor honoris causa de meia centena de universidades do Brasil e do exterior.",lula.com.br,Lovito Casual Bolsa Feminina Pequena de Ombro de Patchwork com Corrente LNA32135 (Off White/Preto). Compre na Shopee agora! s.shopee.com.br/3L8BsMVteL,2024-09-20T00:59:02Z,0,0,1,2024-09-20T00:59:02Z,aanasoares.bsky.social,Ofertas da Caca,did:plc:7slswsw7yx5jw245aylohqb7,Preto,1
at://did:plc:3dcpftahpiszl2fjcvadbir6/app.bsky.feed.post/3l4li7vtcga26,bafyreiebcsnx5xkuzqtdyddlv7ujhif4rkvs2v6555uzygy3b2ex4f47z4,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l4k36fkh3j2u,"Hoje, 19 de setembro, é dia de celebrarmos um dos maiores brasileiros do século 20. Se estivesse vivo, Paulo Freire faria103 anos. Educador genial, patrono da Educação Brasileira, Paulo Freire é doutor honoris causa de meia centena de universidades do Brasil e do exterior.",lula.com.br,"Vim aqui dizer para você, Lula, que estou me desfiliando do PT.  É patético voltar horário de verão como solução para a crise climática.
Em Ouro Preto, há uma barragem em risco máximo na região ameaçando desabar, rachando com a seca. Horário de verão como política pública me dá vontade de vomitar.",2024-09-20T11:43:23Z,0,0,1,2024-09-20T11:43:20Z,alineandr.bsky.social,Aline Andrade,did:plc:3dcpftahpiszl2fjcvadbir6,Preto,1
at://did:plc:zq6jx4iiwkblnhjmyhdm7ziv/app.bsky.feed.post/3l3l4urec6e2f,bafyreiges3b2h6pswxe3gkresonm7ck3qond6xnszuct3jrqy4vcrje7ha,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,Vagabundo,2024-09-07T14:55:03Z,0,0,1,2024-09-07T14:55:03Z,vinicroza.bsky.social,Croza,did:plc:zq6jx4iiwkblnhjmyhdm7ziv,Vagabundo,1
at://did:plc:z3s22x7xjrouma3upq2i5xaz/app.bsky.feed.post/3l3l432jjol2c,bafyreiffrvwkygd4y4rn2yrtjz67hlemlmrgigz6mwkfoxranemm3a5xju,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,Ladrão,2024-09-07T14:40:40Z,0,0,1,2024-09-07T14:40:40Z,rafasa13.bsky.social,NA,did:plc:z3s22x7xjrouma3upq2i5xaz,Ladrão,1
at://did:plc:xlfa6kpjlc2wiozqacg5s3jt/app.bsky.feed.post/3l3ngpoouwc25,bafyreid7ctxt2he3rkactqrmso77k2e5ywaknbzvfpytsedlaeand3xixe,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,"Vergonha as prévias do carnaval aqui em Olinda deu mais gente.
🤣🤣🤣🤣",2024-09-08T12:56:28Z,0,0,2,2024-09-08T12:56:28Z,dayanabullock.bsky.social,Bullock,did:plc:xlfa6kpjlc2wiozqacg5s3jt,Vergonha,1
at://did:plc:xf6ga5m36db6tfwcrywjdvpk/app.bsky.feed.post/3l3ljh5rslp2x,bafyreiglnm5kxhgdrlkicnqbcsroplkbcziywysgtin4y6yclqda6rn5ka,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,"Flopou, hein?? Vc e o ditador SEM POVO. Opovo ta na Paulista. Bandido",2024-09-07T18:40:06Z,2,0,2,2024-09-07T18:40:05Z,hampedu.bsky.social,NA,did:plc:xf6ga5m36db6tfwcrywjdvpk,Bandido,1
at://did:plc:xcwbziite5yleseuakhv4qot/app.bsky.feed.post/3l3lagmbg2x2d,bafyreibq627eygqmbkbkhd7ue5udbpzn727yvcou6xeg3zafmlpzsyhymq,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,Lixo,2024-09-07T15:58:43Z,0,0,1,2024-09-07T15:58:43Z,alanreinaldo79.bsky.social,NA,did:plc:xcwbziite5yleseuakhv4qot,Lixo,1
at://did:plc:vso36445rr7fa7xu4dgjza3d/app.bsky.feed.post/3l3l74omcmb2h,bafyreiel56m4nsiwarxyxndqkseuej7szl5gzz6qryh7v565ygytrmznqa,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,Nojo,2024-09-07T15:35:16Z,0,0,1,2024-09-07T15:35:16Z,gica2024.bsky.social,Gica,did:plc:vso36445rr7fa7xu4dgjza3d,Nojo,1
at://did:plc:vqi6pzvbdixnj4j6uzukmloe/app.bsky.feed.post/3l3lfmbji5424,bafyreiez3qvz7bwukch4o6p6oztufmx32sbmijbvw4wyyoel4vtummuxxq,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,Vagabundo,2024-09-07T17:31:22Z,0,0,1,2024-09-07T17:31:22Z,pedrohds85.bsky.social,NA,did:plc:vqi6pzvbdixnj4j6uzukmloe,Vagabundo,1
at://did:plc:uez5eoe3yplppluyvnwfohxy/app.bsky.feed.post/3l3nmreuhje2t,bafyreifeqmnm35hugtap6xww2uygulyurzbammvhgkk2suwx7imy5llt7q,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,"Vergonha para o país, mais uma década perdida por causa desse homem e seus aliados. O crime realmente compensa pelo jeito",2024-09-08T14:44:48Z,0,0,1,2024-09-08T14:44:48Z,marcelolago.bsky.social,NA,did:plc:uez5eoe3yplppluyvnwfohxy,Vergonha,1
at://did:plc:tqqe45d7yvtqopufxnei2ama/app.bsky.feed.post/3l3l2tg4bf32u,bafyreicqu6mlrf4hwrnaveobh6nlrgyuwtyqtptnrt22psjnp3gbjqgoru,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,Safado,2024-09-07T14:18:30Z,0,0,5,2024-09-07T14:18:30Z,ciney.bsky.social,Lucas lopes,did:plc:tqqe45d7yvtqopufxnei2ama,Safado,1
at://did:plc:qakduze4ehsp2phh4gluzbh4/app.bsky.feed.post/3l3njftjft42j,bafyreiabtdnnz46nuoykycxfd3a6gkh6niauruke376uq3bf752hkcs6te,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,Bandido,2024-09-08T13:44:40Z,0,0,1,2024-09-08T13:44:40Z,leonardogtr.bsky.social,NA,did:plc:qakduze4ehsp2phh4gluzbh4,Bandido,1
at://did:plc:o5jptlg3awkno7xhi2cgfhjm/app.bsky.feed.post/3l3l26c6jef26,bafyreiaf5ft2iwbzbv3exdmobwl7wt3tgwpswk2xptqi5aidzo2mrgvamm,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,"Fotos lindas, nem parece que era só poluição.

Poxa Kraken, faça algo quanto a isso. Cadê o Velho testamento?",2024-09-07T14:06:42Z,0,0,2,2024-09-07T14:06:42Z,rileck.bsky.social,Cadelinha do Kumachi 🇧🇷,did:plc:o5jptlg3awkno7xhi2cgfhjm,Velho,1
at://did:plc:mokigyip3hunptlpih6zlmml/app.bsky.feed.post/3l3l7qhmrtg2o,bafyreigimy4vhodufpld4btivv7goteebm3tirwaomqw75stqo42rodjgu,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,Vergonha... Presidente sem povo... Vergonha Mundial.,2024-09-07T15:46:20Z,0,0,1,2024-09-07T15:46:20Z,jezebel73.bsky.social,Jezebel,did:plc:mokigyip3hunptlpih6zlmml,Vergonha,2
at://did:plc:ijfwyqs3v3kmgxqrjddsax76/app.bsky.feed.post/3l3lcun6kbd2n,bafyreifjrlakvanc5mcn4pv64tw4zybpregyxjgxm6ms2o7ic7vhbt7iou,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,Patriotismo é discurso Fascista?,2024-09-07T16:42:22Z,0,0,1,2024-09-07T16:42:22Z,fabiano1975.bsky.social,🇮🇱🇧🇷Fabiano🇧🇷🇮🇱,did:plc:ijfwyqs3v3kmgxqrjddsax76,Fascista,1
at://did:plc:ijfwyqs3v3kmgxqrjddsax76/app.bsky.feed.post/3l3lctjxncl2j,bafyreiescrck73sky6tmdahzietttr6kg2ieigxp742x24eg76tyfk5wku,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,Patriotismo é discurso Fascista?,2024-09-07T16:41:45Z,0,0,1,2024-09-07T16:41:45Z,fabiano1975.bsky.social,🇮🇱🇧🇷Fabiano🇧🇷🇮🇱,did:plc:ijfwyqs3v3kmgxqrjddsax76,Fascista,1
at://did:plc:hfaqyqdz6ehnvvd5fdiq7g7c/app.bsky.feed.post/3l3lrncxnvn22,bafyreibet4rki3xipw3vunlhfbnuiwc2pxpt7e43dglop3iiwi3d7gkki4,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,"O 7 de setembro mais vergonhoso da história.
Lixo, verme, vagabundo.
Ninguém foi.",2024-09-07T21:06:42Z,0,0,1,2024-09-07T21:06:42Z,tvilllas.bsky.social,NA,did:plc:hfaqyqdz6ehnvvd5fdiq7g7c,Lixo,1
at://did:plc:gdwsea4soi3hx6gcrrzn7wwv/app.bsky.feed.post/3l3lheyynzg2v,bafyreigr6eaifqkv34afbh5onf6qrjgrfsfmt4lz5zn4evj6mvnjq4cx2a,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,Corrupto,2024-09-07T18:03:05Z,0,0,1,2024-09-07T18:03:05Z,eliveltonmendes.bsky.social,1910,did:plc:gdwsea4soi3hx6gcrrzn7wwv,Corrupto,1
at://did:plc:fs3cor4we5a4d6u4zp7wvc3z/app.bsky.feed.post/3l3l5ffj75s2w,bafyreieerj2gw5fenz3h4dipj7jnw2s4iuto2paewwbhppctvdflljylyq,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,Nojo,2024-09-07T15:04:22Z,0,0,1,2024-09-07T15:04:22Z,nico-ni.bsky.social,Nico-ni,did:plc:fs3cor4we5a4d6u4zp7wvc3z,Nojo,1
at://did:plc:eav22qcahqdrry76su5jm7l5/app.bsky.feed.post/3l3l7m6ojpy2m,bafyreifdn3wkrcv2fwy5habgkdnrflovh763xc3o7erc4y3br77rwv6h34,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,"O Povo não foi, colocaram o Cabeça de Piroca no Lugar🫡",2024-09-07T15:43:57Z,0,0,1,2024-09-07T15:43:57Z,kumiseukunomato.bsky.social,KUMISEUKUNOMATO,did:plc:eav22qcahqdrry76su5jm7l5,"Lugar, Piroca",2
at://did:plc:d5gqrsxtyowduj7aeouoj32m/app.bsky.feed.post/3l3l7c6eqnd2s,bafyreiae6unynvuntgfjsfugd4zuyexha7dozrb6i4iumdrfwmkbz3xqxu,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,"Até hoje eu espero a minha independência financeira, nem casa própria eu tenho. Mas parabéns para o Brasil. Hipócrita!",2024-09-07T15:38:20Z,0,0,1,2024-09-07T15:38:20Z,toputo.bsky.social,NA,did:plc:d5gqrsxtyowduj7aeouoj32m,Hipócrita,1
at://did:plc:cvzaf4jkiqijtr7dqblvtbdt/app.bsky.feed.post/3l3lb4cncm72c,bafyreigru4eamnbvdpimry3fi3faxye5hvly365hssgfnkenaibxqdrxba,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,Ladrão vagabundo,2024-09-07T16:10:50Z,0,0,1,2024-09-07T16:10:50Z,duardaonobluesky.bsky.social,eduardo araujo,did:plc:cvzaf4jkiqijtr7dqblvtbdt,Ladrão,1
at://did:plc:cc376zofzlygzuqak46jexb3/app.bsky.feed.post/3l3l3nqlew32q,bafyreiffqscyixnoiaroexgenkq42yctvnje6pjo7gimzokh5x56q45bhq,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,"Vergonha, puro",2024-09-07T14:33:14Z,0,0,2,2024-09-07T14:33:14Z,cleytino.bsky.social,Cleytino,did:plc:cc376zofzlygzuqak46jexb3,Vergonha,1
at://did:plc:75ufr3vjdskqfpru3llhjdev/app.bsky.feed.post/3l3lhak7cco2n,bafyreigoqeavrjfkxsemvagepfg7qvyhpiemdhrpufjerm6lao6kxaeudy,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,"Ditadura nunca mais,  democracia sempre!
Liberdade !",2024-09-07T18:00:37Z,0,0,1,2024-09-07T18:00:37Z,joseacardoso.bsky.social,NA,did:plc:75ufr3vjdskqfpru3llhjdev,Ditadura,1
at://did:plc:4ugykuv3kkqg6qbjw7hrnqjx/app.bsky.feed.post/3l3l7jhujp62g,bafyreidqtqv3ypdj2ybqmcpeuyuvnm3fblqcis2kcl6swt632kzhh32lum,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,Vagabundo ladrão,2024-09-07T15:42:25Z,0,0,1,2024-09-07T15:42:25Z,rnego74.bsky.social,NA,did:plc:4ugykuv3kkqg6qbjw7hrnqjx,Vagabundo,1
at://did:plc:33yuus5d4fox5vcu4jyrk25u/app.bsky.feed.post/3l3l4i67b5522,bafyreige4vf2bmomqowh4r3tpuwziezmmdnztwepr3ecyzd57f3pa7bjmy,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3kzx4b75m2o,"Feliz 7 de setembro para todos. Viva o Brasil. 🇧🇷

📸 Ricardo Stuckert",lula.com.br,"Vagabundo, vai levar pau para o Bolsonaro, isso que está ""inelegível""",2024-09-07T14:48:00Z,0,0,1,2024-09-07T14:48:00Z,viniciusgabriel1.bsky.social,NA,did:plc:33yuus5d4fox5vcu4jyrk25u,Vagabundo,1
at://did:plc:o36alzmlephasotll3mfkltd/app.bsky.feed.post/3l2vqkaniz22e,bafyreiecw32h2uw5hlz7ru3e2drtijcolbvwiaxodlqakuu5reanr7gl2u,at://did:plc:mlmrbzflfuj3ezqobqnbqm4d/app.bsky.feed.post/3l2vozqotyd2f,"GENTE DE BH:
Me segue, vota em mim 50.018",cidafalabella.bsky.social,"Ahh, sou de Ouro Preto, mas estarei na torcida por você. BH PRECISA de pessoas como você",2024-08-30T02:48:31Z,0,0,1,2024-08-30T02:48:31Z,thiagopaide4.bsky.social,Thiago,did:plc:o36alzmlephasotll3mfkltd,Preto,1
at://did:plc:5ll4gzfwvn4himlvf55tldwx/app.bsky.feed.post/3kpx4p6rjzv2w,bafyreig7lozkdlib632fpulzla6dfmcjo6amak5ypgifkgn62ixtovcubm,at://did:plc:43nddxn3kvpns6an3asrqmn3/app.bsky.feed.post/3kpvf6hdcu52v,"🇧🇷 ATENÇÃO: Lula sanciona lei da saidinha com veto ao principal ponto do projeto, que era proibir a saidinha.

Segundo o ministro Lewandowski, proibir presos em regime semiaberto de visitar a família “atenta contra valores fundamentais da Constituição”.",eixopolitico.com.br,"Porra, Lula errou feio, muito feio.",2024-04-12T16:21:33Z,0,0,0,2024-04-12T16:21:33Z,tjose1.bsky.social,A vida tem dessas coisas😎,did:plc:5ll4gzfwvn4himlvf55tldwx,Porra,1
at://did:plc:zcy4armajw4xt3xpq6cddby4/app.bsky.feed.post/3l5q5de64iv2q,bafyreiebrfdmbocihbyrk2ygxa5xmj4stuquw7kvxfphqjjmcvwbz2unsa,at://did:plc:bvdczzyaip2klzg5lcxqnxms/app.bsky.feed.post/3l5q56gioov2i,"URGENTE: Boulos informou que o delinquente do Pablo Marçal passou de TODOS OS LIMITES e que vai solicitar a PRISÃO do coach ladrão e do dono da clínica responsável pela falsificação de um laudo em que dizia que Boulos tinha sido internado após consumir cocaína.

BOULOS PREFEITO 5️⃣0️⃣",lazarorosa.bsky.social,Vai pra cima Boulos!! Arrepenta esse fdp!,2024-10-05T01:36:55Z,1,0,74,2024-10-05T01:36:55Z,gilima.bsky.social,NA,did:plc:zcy4armajw4xt3xpq6cddby4,fdp,1
at://did:plc:z7upbiduusnvjo4dpndim7va/app.bsky.feed.post/3l5q6ceq5v42r,bafyreihiiwesvpcabcyuldmhc2uog3j7sipkftcd7ujchhgeeuq3fixl2e,at://did:plc:bvdczzyaip2klzg5lcxqnxms/app.bsky.feed.post/3l5q56gioov2i,"URGENTE: Boulos informou que o delinquente do Pablo Marçal passou de TODOS OS LIMITES e que vai solicitar a PRISÃO do coach ladrão e do dono da clínica responsável pela falsificação de um laudo em que dizia que Boulos tinha sido internado após consumir cocaína.

BOULOS PREFEITO 5️⃣0️⃣",lazarorosa.bsky.social,"Nos tempos em que vivemos no Brasil,
Ladrão seria um termo forte",2024-10-05T01:54:16Z,0,0,0,2024-10-05T01:54:16Z,ibola.bsky.social,iBola,did:plc:z7upbiduusnvjo4dpndim7va,Ladrão,1
